Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Price_in_taka,Location,price
"Plot Of 5 Katha Is Up For Sale In Narayanganj, Rupganj, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"A Residential Plot Of Three Katha Is Available For Sale In Narayanganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Narayanganj, Rupganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Get This Wonderful 3 Katha Plot In Bproperty Village, Which Is Ready For Sale",,,,vacant,2160.0,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj",3375000.0
A 3 Katha Residential Plot For Sale In Purbachal American City,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In The Location Of Bproperty Village, Narayanganj This Residential Plot For Sale .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"See This 2160 Sq.Ft Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Residential Plot For Sale Which Is Located At Bproperty Village, Narayanganj City",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In Bproperty Village , A Standard Residential Plot Is For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Visit This Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"5 Katha Plot is now up for sale, in Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
3 Katha Plot now up for sale in Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
3 Katha Plot is now for sale in Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"3 Katha Plot, is now up for sale in Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Plot Is Of 5 Katha For Sale In Narayanganj, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"5 Katha Plot For Sale In Bproperty Village, Narayanganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
Get This Pleasant Plot In Bproperty Village Which Is Ready For Sale,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"3 Katha Plot For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
This 5 katha Plot Which Is Available In Bproperty Village For Sale Will Ensure Your Higher Quality Of Living,,,,vacant,3600.0,narayanganj-city,"৳5,000,000","Rupganj, Narayanganj",5000000.0
"A 3 Katha Plot Is For Sale At Rupganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In The Location Of Bproperty Village, Rupganj A Residential Plot Is For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"4 Katha Exclusive Plot Is Ready For Sale In Purbachal American City, Narayanganj",,,,vacant,2880.0,narayanganj-city,"৳13,000,000","Rupganj, Narayanganj",13000000.0
Plot For Sale In A Suitable Place In Bproperty Village,,,Merin City - Purbach,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Visit This 3 Katha Plot For Sale In Bproperty Village, Narayanganj, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"5 Katha Plot for sale in Bproperty Village, Rupganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Take This Residential Plot Is Ready For Sale At Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In Bproperty Village , Rupganj A Large Residential Plot For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"This Residential Plot In Bproperty Village, Rupganj With A Convenient Price Is Up For Sale",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
The Most Appealing Plot Is Up For Sale In Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Check This Plot For Sale In Rupganj, Narayanganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Residential Plot For Sale In Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Plot of 12.5 Katha Is Available For Sale In Bproperty Village, Narayanganj",,,,vacant,9000.0,narayanganj-city,"৳15,000,000","Rupganj, Narayanganj",15000000.0
3 Katha Plot is for sale in Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"5 Katha Plot For Sale In Bproperty Village, Rupganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"5 Katha Plot now for sale, in Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
Look At This 5 Katha Plot Now For Sale In Bproperty Village Near To Rupganj Upazila Health Complex,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
5 Katha Plot Now For Sale In Bproperty Village Near Pitolganj Dakhil Madrasha,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
Next To Tan Mushri Madhya Para Jame Masjid 5 Katha Plot Now For Sale In Bproperty Village,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Residential Plot For Sale At Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
A 3 Katha Plot Sale In Rupganj Bproperty Village.,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Plot For Sale In Narayanganj, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
A 3 katha Residential Plot Is For Sale In Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
Three Katha Residential Plot Is Available For Sale In Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
5 Katha Plot is available for sale in Bproperty Village,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"A Plot Which Is Up For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
In Bproperty Village A Standard Residential Plot For Sale,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
3 katha Residential Plot Is For Sale In Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
5 Katha nice Plot is now for sale in Bproperty Village,,,,vacant,3600.0,narayanganj-city,"৳5,625,000","Rupganj, Narayanganj",5625000.0
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Rupganj, Bproperty Village, Narayanganj City",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj",3375000.0
"A Perfect Residential Plot Is Available For Sale At Bproperty Village, Narayanganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"We Have A Nice Plot Which Is Ready For Sale In Narayanganj City, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"We Have A 5 Katha Nice Plot Which Is Ready For Sale In Rupganj, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Have A Look At This Plot Which Is Up For Sale Located At Rupganj, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Grab This 5 Katha Plot Ready For Sale In Narayanganj City, Rupganj",,,,vacant,3600.0,narayanganj-city,"৳12,000,000","Rupganj, Narayanganj",12000000.0
5 Katha Plot In Bproperty Village Is Up For Sale,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Grab This Plot Is Ready For Sale At Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj",3375000.0
This Residential Plot In Rupganj Is Up For Sale In A Wonderful Neighborhood,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
At Bproperty Village ! A Nice Residential Plot For Sale,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A 2160 Sq.Ft Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
3 Katha Plot is up for sale in Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
3 Katha Plot is now up for sale in Rupganj,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
3 Katha Plot now up for sale in Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj",3375000.0
"5 Katha Plot For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"5 Katha Plot For Sale In Narayanganj, Rupganj, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"5 Katha Plot For Sale In Rupganj, Bproperty Village Close To Rupgonj Police Station",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"Well Organised 5 Katha Plot Is Ready For Sale In Bproperty Village, Narayanganj City",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"For Sale, Residential Plot Is Situated In Bproperty Village",,,Merin City - Purbach,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"For Sale, Residential Plot Is Situated In Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Check This Nice 3 Katha Plot Is Up For Sale At Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳3,000,000","Rupganj, Narayanganj",3000000.0
This 3 Katha Plot Is Available For Sale In Rupganj,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Plot For Sale In A Suitable Place In Bproperty Village, Narayanganj, Rupganj",,,Merin City - Purbach,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Plot For Sale In A Suitable Place In Bproperty Village, Narayanganj",,,Merin City - Purbach,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
5 Katha Plot Is Now For Sale Close To Rupgonj Police Station At Bproperty Village,,,,vacant,3600.0,narayanganj-city,"৳5,750,000","Rupganj, Narayanganj",5750000.0
"Residential Plot For Sale Covering A Beautiful Area In Bproperty Village, Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"10 Katha Plot For Sale In Rupganj, Narayanganj",,,,vacant,7200.0,narayanganj-city,"৳15,250,000","Rupganj, Narayanganj",15250000.0
"A Residential Plot Is For Sale At Bproperty Village, Rupganj .",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"5 katha Residential Plot Is For Sale At Bproperty Village, Rupganj .",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"In Bproperty Village, This 5 Katha Residential Plot Is Available For Sale",,,,vacant,3600.0,narayanganj-city,"৳5,625,000","Rupganj, Narayanganj",5625000.0
"3 Katha Plot For Sale In Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳3,600,000","Rupganj, Narayanganj",3600000.0
A 5 Katha Plot is now for sale in Bproperty Village Next To Mushory Baitul Nur Jame Moszid,,,,vacant,3600.0,narayanganj-city,"৳5,000,000","Rupganj, Narayanganj",5000000.0
"A 3 Katha Plot Up For Sale Is Located At Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"See This Plot Up For Sale In Narayanganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Residential plot Is available for sale In Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"See This Plot In Bproperty Village, Rupganj Is Up For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Plot Is Up For Sale In The Beautiful Location Of Narayanganj, Rupganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Large 3 Katha Residential Plot For Sale In The Location Of Bproperty Village, Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In Bproperty Village , Rupganj A 3600 Sq.ft Plot Is For Sale",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"A Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj ,",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In The Beautiful Location Of Rupganj, Bproperty Village, A Plot Is Up For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In The Beautiful Location Of Narayanganj, Bproperty Village, A Plot Is Up For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Plot For Sale In A Suitable Place In Narayanganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj",3375000.0
This Residential Plot At Bproperty Village Is Up For Sale.,,,,vacant,2160.0,narayanganj-city,"৳3,375,000","Rupganj, Narayanganj",3375000.0
"See This Residential Plot Is Available For Sale At Bproperty Village, Rupganj",,,,vacant,3600.0,narayanganj-city,"৳5,625,000","Rupganj, Narayanganj",5625000.0
3 katha Residential Plot Is For Sale In Purbachal Marine City,,,,vacant,2160.0,narayanganj-city,"৳3,900,000","Rupganj, Narayanganj",3900000.0
"In Purbachal Marine City, A Residential Plot Is Up For Sale",,,,vacant,2160.0,narayanganj-city,"৳3,900,000","Rupganj, Narayanganj",3900000.0
"This 5 katha Plot In Bproperty Village, Is Up For Sale With An Area Of 3600 Sq.ft",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"A Plot Is Waiting For Sale At Rupganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"We Have A 2160 Sq.Ft Plot For Sale In Bproperty Village , Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
5 Katha Plot Is Now For Sale In Bproperty Village Close To Mushory Baitul Nur Jame Moszid,,,,vacant,3600.0,narayanganj-city,"৳5,000,000","Rupganj, Narayanganj",5000000.0
5 Katha Plot Is For Sale In Bproperty Village -Narayanganj,,,,vacant,3600.0,narayanganj-city,"৳5,750,000","Rupganj, Narayanganj",5750000.0
"Visit This Plot For Sale In Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A 3 Katha Residential Plot Is For Sale At Bproperty Village, Rupganj .",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"5 Katha Plot for sale in Rupganj, Bproperty Village Beside To Rupgonj Police Station",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
Residential 10 Katha Plot For Sale In Rupganj Near Zinda Park,,,,vacant,7200.0,narayanganj-city,"৳15,250,000","Rupganj, Narayanganj",15250000.0
5 Katha Large Plot For Sale In Bproperty Village.,,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
At Purbachal American City A Nice Residential Plot Space Is For Sale,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"A Perfect Residential Plot Of 5 Katha Is Available For Sale At Narayanganj City, Bproperty Village",,,,vacant,3600.0,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj",7625000.0
"In The Beautiful Location Of Bproperty Village, Narayanganj, A Plot Is Up For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In The Beautiful Location Of Bproperty Village, Rupganj, A Plot Is Up For Sale",,,Merin City - Purbach,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"For Sale, Residential Plot Is Situated In Narayanganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
Residential Plot Is Available For Sale In Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"Get This Wonderful 3 Katha Plot In Bproperty Village, Which Is Ready For Sale",,,,vacant,2160.0,narayanganj-city,"৳3,000,000","Rupganj, Narayanganj",3000000.0
A Perfect Residential Plot Is Available For Sale At Bproperty Village,,,,vacant,2160.0,narayanganj-city,"৳3,000,000","Rupganj, Narayanganj",3000000.0
"Grab This Nice Plot Is Available For Sale In Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
Residential Plot Is Available For Sale In Rupganj Narayanganj,,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"3 Katha Plot is now available for sale in Bproperty Village, Rupganj",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"3 Katha Plot Is Now Available For Sale In Narayanganj, Bproperty Village",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
"In The Location Of Bproperty Village, A 3 Katha Plot Is Up For Sale",,,,vacant,2160.0,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj",4575000.0
Attention Plot Finders! A 2.5 Katha Plot Is Up For Sale At South Sanarpar .,,,,vacant,1800.0,narayanganj-city,"৳6,300,000","Sanarpar, Shiddhirganj",6300000.0
"12 Katha Residential Plot Is Available For Sale In Purbachal Marine City, Narayanganj",,,,vacant,8640.0,narayanganj-city,"৳14,000,000","Rupganj, Narayanganj",14000000.0
"5 Katha Plot Is Now Available For Sale In Narayanganj, Kanchan, Purbachal American City",,,,vacant,3600.0,narayanganj-city,"৳18,000,000","Rupganj, Narayanganj",18000000.0
"4 Katha Plot Is Ready For Sale In Narayanganj, Purbachal American City",,,,vacant,2880.0,narayanganj-city,"৳14,000,000","Rupganj, Narayanganj",14000000.0
"2.8 Katha Plot Is Now Available For Sale In Narayanganj, Kanchan",,,,vacant,2016.0,narayanganj-city,"৳11,500,000","Rupganj, Narayanganj",11500000.0
Well Organized 5 Katha Plot Is Ready For Sale In Purbachal Marine City,,,,vacant,3600.0,narayanganj-city,"৳6,500,000","Rupganj, Narayanganj",6500000.0
A 5 katha Residential Plot For Sale In The Location Of Purbachal Marine City,,,,vacant,3600.0,narayanganj-city,"৳6,500,000","Rupganj, Narayanganj",6500000.0
Visit This 3 Katha Plot For Sale In Purbachal Marine City,,,,vacant,2160.0,narayanganj-city,"৳3,900,000","Rupganj, Narayanganj",3900000.0
3 Katha Plot Is Ready For Sale In Purbachal Marine City,,,,vacant,2160.0,narayanganj-city,"৳3,900,000","Rupganj, Narayanganj",3900000.0
